0,1,2,3,4,5,6,7,8,9,10,11,12
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,9,.05,65,6,.05,65,5,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,9,.05,71,2,.04,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.09,71,12,.0694,65,8,.06,60,9,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,78,8,.05,71,5,.03,65,4,.06,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,7,.04,71,6,.04,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,10,.06,65,5,.06,65,9,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,14,.1,65,6,.06,71,11,.09,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,5,.02,71,4,.04,60,2,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,8,.06,65,8,.05,65,9,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,71,6,.05,65,7,.05,65,9,.08,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,6,.03,71,5,.03,71,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,78,13,.08,71,7,.05,71,6,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,6,.04,65,7,.09,65,6,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,65,11,.0694,60,7,.05,60,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,13,.09,65,9,.11,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,14,.09,65,7,.06,56,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,6,.04,65,7,.06,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,7,.05,71,7,.0694,60,9,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,9,.0694,65,11,.1,65,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,9,.06,71,9,.06,71,4,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,10,.0694,65,6,.06,65,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,11,.08,65,2,.04,65,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,16,.1,71,10,.11,65,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,78,7,.04,71,3,.06,56,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,10,.08,65,2,.04,60,7,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,7,.04,65,4,.05,60,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,10,.06,71,9,.0694,60,8,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,6,.04,71,4,.06,65,4,.05,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,12,.08,65,6,.04,65,8,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,15,.1,71,7,.08,60,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,5,.03,71,6,.05,71,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,78,7,.04,71,3,.04,60,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,71,12,.0694,65,7,.08,60,9,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,9,.06,65,7,.08,60,8,.0694,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,5,.03,71,7,.04,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,10,.06,65,7,.08,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,4,.02,71,4,.03,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,7,.05,65,4,.06,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,7,.04,65,8,.05,71,5,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,71,11,.06,65,6,.04,65,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,6,.04,71,1,.03,71,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.03,71,9,.06,78,3,.02,65,5,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,7,.04,65,7,.05,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,12,.08,65,4,.03,71,5,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,9,.06,65,4,.04,60,4,.06,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.03,78,10,.06,71,5,.03,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.0694,71,9,.06,71,6,.0694,65,5,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,5,.03,71,4,.03,65,5,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,8,.05,71,7,.0694,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,10,.08,65,6,.06,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.05,65,8,.05,71,4,.05,65,2,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,8,.0694,71,2,.01,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.03,71,11,.0694,65,8,.0694,60,3,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,1,.01,86,2,.01,71,4,.05,65,7,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,7,.04,71,2,.03,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.0694,71,10,.09,65,6,.0694,60,4,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,7,.05,65,8,.0694,60,3,.04,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,7,.04,65,2,.01,65,2,.01,86
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,6,.04,65,5,.06,60,4,.0694,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,12,.08,65,6,.04,65,4,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,12,.08,71,5,.09,56,9,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,20,.13,65,15,.1,65,9,.11,60,6,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,7,.05,65,4,.0694,60,2,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,7,.0694,71,5,.03,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.03,71,8,.05,65,5,.06,65,3,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,6,.03,65,4,.05,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.08,71,9,.06,65,6,.05,60,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,78,10,.06,71,4,.04,65,2,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.05,65,10,.12,56,12,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,9,.0694,65,6,.08,60,7,.06,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.09,65,6,.06,60,5,.06,60,5,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,9,.05,65,6,.0694,65,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,9,.05,71,5,.06,65,1,0,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,11,.09,65,6,.04,65,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,86,4,.02,71,6,.05,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,5,.03,71,3,.03,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,78,8,.05,65,5,.05,65,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.1,71,11,.0694,71,7,.05,65,2,.03,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,10,.06,71,4,.05,65,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,11,.06,65,3,.03,60,7,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,78,8,.06,65,7,.06,65,6,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,9,.06,65,4,.03,71,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.1,65,14,.08,65,8,.08,60,6,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,5,.06,71,3,.02,60,2,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.0694,65,9,.0694,60,9,.11,56,3,.06,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,65,12,.08,65,8,.06,60,8,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,10,.0694,60,3,.03,60,6,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,7,.04,71,3,.01,71,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,6,.04,65,3,.02,71,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,9,.05,71,4,.04,65,2,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.1,65,11,.0694,65,7,.1394,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,7,.04,65,6,.08,65,5,.03,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,78,4,.05,60,5,.06,60,2,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.1,71,11,.0694,65,8,.09,60,3,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,7,.04,71,6,.05,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,78,8,.05,71,4,.03,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,71,11,.08,65,6,.04,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,10,.06,71,3,.03,71,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,78,8,.05,65,6,.0694,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.03,65,2,.02,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,78,8,.05,71,4,.03,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,10,.06,71,7,.09,60,9,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,8,.06,65,4,.02,71,4,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,10,.06,71,5,.06,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,78,10,.0694,71,7,.06,65,5,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,7,.04,71,6,.04,71,1,.01,54
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,12,.08,65,2,.01,65,5,.05,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,6,.04,65,4,.03,60,4,.03,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,7,.05,65,4,.05,65,5,.11,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,10,.0694,71,4,.03,71,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.02,78,7,.04,71,3,.02,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,7,.04,65,8,.15,60,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,9,.06,71,3,.04,65,5,.06,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,23,.1394,65,15,.11,65,12,.09,65,6,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,8,.05,65,8,.05,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,78,5,.04,71,3,.06,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.0694,71,10,.08,65,8,.04,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,12,.0694,65,6,.04,65,8,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,6,.05,71,4,.03,60,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,7,.04,71,2,.01,65,0,0,0
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,78,7,.04,71,3,.04,71,4,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,9,.0694,65,4,.03,60,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,71,7,.05,71,5,.03,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.02,71,8,.06,65,4,.06,56,2,.01,78
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.0694,65,4,.05,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,14,.08,65,8,.0694,56,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,7,.06,60,7,.09,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,9,.06,65,5,.06,56,5,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,11,.0694,71,9,.06,65,8,.1,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,8,.06,71,9,.09,56,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,7,.04,65,3,.03,60,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,11,.0694,71,5,.06,60,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,9,.05,71,6,.05,65,6,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,6,.04,65,6,.0694,60,3,.04,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,11,.06,65,7,.06,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,78,5,.03,71,5,.04,65,6,.09,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,7,.04,71,4,.03,71,4,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,7,.05,65,4,.02,65,4,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.0694,71,6,.04,71,3,.02,71,1,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,12,.08,65,9,.08,56,8,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,71,10,.06,71,6,.06,65,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,11,.0694,71,7,.05,65,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.04,71,6,.09,60,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,7,.05,65,5,.03,71,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,10,.0694,65,9,.09,65,6,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.05,71,8,.0694,65,2,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,9,.05,65,5,.08,56,1,.01,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,5,.03,65,5,.03,60,3,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.06,71,10,.06,65,4,.03,71,2,.03,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,9,.05,71,3,.02,71,3,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,12,.08,71,7,.09,60,10,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.04,71,10,.0694,65,4,.08,52,7,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,8,.05,71,2,.03,78,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,12,.08,65,2,.01,109,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,11,.0694,71,8,.06,65,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,9,.05,71,4,.04,71,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,9,.05,65,6,.06,65,6,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,8,.06,65,2,.03,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,10,.0694,65,4,.08,60,2,.02,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.05,65,10,.09,60,4,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.06,78,11,.06,65,5,.04,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,10,.0694,65,5,.06,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,7,.04,71,3,.06,60,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,11,.0694,65,5,.05,60,2,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,6,.04,71,9,.09,60,3,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,78,6,.04,65,3,.03,65,1,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,8,.05,71,4,.03,71,1,.01,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,2,.01,71,3,.01,78,2,.01,65,2,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,10,.0694,71,5,.03,65,3,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,10,.0694,60,5,.08,60,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,9,.06,65,12,.13,60,10,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,8,.05,65,3,.04,65,2,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.06,65,10,.0694,65,3,.03,60,2,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,65,10,.08,65,6,.0694,65,9,.11,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,11,.0694,65,10,.09,65,7,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,78,4,.02,71,5,.03,71,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,12,.08,65,5,.05,60,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.05,71,11,.0694,71,3,.06,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,5,.03,71,8,.09,65,3,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,12,.08,65,9,.08,60,7,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,9,.06,65,6,.04,65,4,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.06,65,11,.11,60,7,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.02,71,8,.05,65,4,.02,60,4,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,7,.05,65,5,.03,71,5,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,7,.04,71,2,.02,60,4,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,9,.06,65,1,.01,65,4,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.1,65,14,.09,65,9,.08,65,6,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,9,.06,71,5,.06,65,2,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,5,.03,65,5,.03,71,4,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,6,.04,65,6,.05,65,10,.1,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,21,.12,71,11,.0694,65,4,.08,60,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,10,.0694,65,6,.1,56,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,6,.05,71,5,.1,60,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,78,11,.06,71,7,.05,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,10,.06,65,6,.04,65,2,.01,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,78,6,.04,71,4,.03,71,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,7,.04,65,4,.04,65,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,8,.05,71,4,.04,65,1,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,17,.12,65,15,.15,60,9,.11,60,12,.08,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,10,.06,71,4,.0694,60,1,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,12,.09,65,6,.06,60,6,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,65,11,.08,65,3,.06,60,8,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,3,.03,71,3,.02,60,4,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,11,.0694,65,5,.03,65,5,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,16,.09,65,13,.09,65,5,.05,60,4,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,10,.06,71,4,.05,71,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,5,.03,71,8,.08,65,5,.0694,52
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,9,.0694,65,8,.0694,60,6,.12,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.04,71,6,.04,65,3,.02,71,5,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,18,.11,71,12,.0694,65,5,.09,60,11,.11,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,8,.05,65,5,.04,65,3,.0694,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,5,.03,71,8,.05,65,3,.05,60,7,.04,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,10,.06,71,2,.03,60,3,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.06,71,11,.0694,65,8,.12,65,3,.05,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,8,.04,65,3,.08,65,4,.04,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,20,.13,65,12,.0694,65,8,.06,60,4,.03,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,8,.05,65,5,.04,65,7,.08,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,13,.08,71,10,.0694,65,5,.08,60,3,.02,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,9,.06,65,5,.0694,65,3,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,6,.04,65,3,.05,60,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,14,.12,65,7,.08,65,6,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,6,.06,60,6,.0694,60,4,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,71,14,.08,65,2,.01,65,1,.03,56
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,10,.0694,65,9,.1,60,5,.06,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,5,.04,71,4,.02,65,5,.05,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,19,.11,71,13,.09,65,9,.1,65,7,.0694,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,9,.0694,65,2,.03,60,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,7,.04,71,6,.04,65,5,.1,60,5,.0694,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,15,.09,71,10,.0694,65,11,.1,60,2,.03,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,10,.06,71,9,.05,65,4,.03,65,7,.09,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,3,.02,71,5,.03,71,2,.01,65,3,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,8,.05,65,5,.03,65,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,8,.05,78,9,.05,71,8,.06,60,2,.01,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,6,.03,71,8,.0694,65,10,.09,56,9,.08,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,12,.0694,71,9,.06,65,6,.08,65,3,.02,65
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,14,.08,71,11,.06,71,6,.06,65,3,.03,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,4,.03,65,6,.04,65,5,.06,52,2,.02,71
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,11,.0694,71,10,.06,71,6,.05,56,3,.04,60
402269,0,0,0,0,0,0,0,0,0,0,0,0
402270,9,.05,71,9,.06,65,7,.0694,60,4,.02,71
