0,1,2,3,4,5,6,7,8,9
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0111,98,2,.0344,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,2,.01,71,1,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,1,.01,71
402265,1,.01,78,0,0,0,1,.01,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,3,.0389,65,2,.0433,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,1,.01,71
402265,0,0,0,0,0,0,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.005,65,1,.0244,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,0,0,0
402265,0,0,0,4,.04,65,2,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,3,.0361,65,2,.0172,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,86,3,.03,65
402265,1,.01,71,1,.03,18,3,.04,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,1,.0272,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.02,71,3,.02,65
402265,2,.01,65,1,.01,71,0,.03,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,3,.0183,71,2,.0089,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.02,71,0,0,0
402265,1,.01,71,3,.02,71,3,.01,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0067,71,2,.0456,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,5,.03,71,1,.02,65
402265,1,.01,71,1,.01,86,2,.05,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,2,.0489,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,65,1,.03,65
402265,0,0,0,2,.01,71,2,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0061,71,4,.0678,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,1,.02,56
402265,0,0,0,2,.02,54,1,.03,56
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0061,78,3,.0494,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,60,2,.01,56
402265,0,0,0,1,.01,71,4,.08,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0039,71,2,.0594,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,1,.01,71,1,.01,71,1,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.02,71,2,.01,86
402265,0,0,0,0,0,0,1,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0094,78,1,.0133,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.02,71,2,.06,65
402265,1,0,65,2,.01,71,1,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0111,71,1,.0039,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.02,71,1,.01,60
402265,0,0,0,1,.01,78,2,.01,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,4,.0839,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,1,.03,71
402265,0,0,0,0,0,0,2,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,1,.0272,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,0,0,0,2,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0128,65,1,.0328,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,1,.01,71,1,.03,56
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,3,.0828,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,1,.01,60
402265,0,0,0,1,.01,71,1,.03,56
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0067,65,1,.0278,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,2,.02,65
402265,0,0,0,1,.01,71,3,.08,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0128,78,2,.0444,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,0,71,3,.02,65
402265,0,0,0,2,.01,78,2,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0128,78,1,.0117,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,65,0,0,0
402265,0,0,0,1,.01,78,1,.01,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0117,71,1,.0256,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,2,.04,65
402265,0,0,0,2,.01,71,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,1,.0067,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,78,0,0,0
402265,1,.01,78,0,0,0,2,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,3,.03,60
402265,1,0,71,0,0,0,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,2,.0272,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,1,0,60
402265,0,0,0,0,0,0,1,.02,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,3,.0178,71,3,.0472,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,3,.06,65
402265,0,0,0,1,.01,71,2,.01,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.005,60,2,.0194,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,0,65,0,0,0
402265,0,0,0,3,.04,65,3,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0078,78,3,.0306,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.02,71,3,.04,60
402265,0,0,0,2,.01,78,2,.02,56
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.005,71,4,.0294,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.02,65,0,0,0
402265,1,.01,78,1,.01,71,3,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0106,78,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,2,.02,60
402265,0,0,0,2,.01,78,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,1,.0283,71
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.02,71,3,.04,65
402265,0,0,0,1,.01,71,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0056,65,2,.0578,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,1,.02,71
402265,0,0,0,0,0,0,2,.06,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0194,71,1,.0306,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,2,.01,65,1,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0078,65,2,.0328,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,1,.01,56
402265,0,0,0,1,.02,71,2,.04,27
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0067,71,2,.0256,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,1,.03,78
402265,0,0,0,2,.01,71,2,.04,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0417,65,2,.0328,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,1,.03,71,3,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,1,.01,60
402265,0,0,0,0,0,0,1,.01,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,4,.0361,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,65,0,0,0
402265,0,0,0,0,0,0,2,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0128,65,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,65,1,.03,60
402265,0,0,0,1,.01,65,2,.02,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.03,65,2,.0406,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,0,78,0,0,0
402265,0,0,0,1,.01,60,2,.06,56
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0139,65,3,.0467,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,2,.02,60
402265,1,0,86,1,.01,71,3,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,3,.0161,78,1,.0322,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,3,.02,71,2,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,3,.0228,71,3,.0517,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,1,0,78,2,.02,71,1,.04,13
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,3,.0411,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,0,0,0
402265,1,.01,78,2,.02,65,6,.0694,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.01,71,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,1,.01,78
402265,0,0,0,2,.01,71,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0278,65,2,.0606,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,4,.05,65
402265,0,0,0,1,.03,86,1,.03,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0056,60,1,.0056,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,60,2,.02,49
402265,1,.01,71,2,.01,71,2,.04,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.01,78,4,.0761,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,0,0,0,2,.01,78,2,.06,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0056,65,1,.0056,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,1,.01,78
402265,0,0,0,1,0,71,3,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,2,.0417,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,78,3,.05,60
402265,1,.01,71,0,0,0,1,.01,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,2,.0594,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,3,.02,71,1,.03,56
402265,0,0,0,1,0,78,3,.05,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,4,.0428,71,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.03,78,1,.03,65
402265,1,0,71,2,.03,71,1,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,1,.03,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,60,1,.03,60
402265,1,.01,71,1,.01,71,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,1,.01,60
402265,0,0,0,0,0,0,1,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0111,78,2,.06,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,1,.01,60
402265,1,.01,71,1,.01,86,2,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0094,71,2,.0378,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,1,.01,78
402265,0,0,0,1,.01,71,2,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0044,71,2,.0211,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,65,1,.03,71
402265,0,0,0,2,.01,71,3,.04,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.005,109,2,.0183,65
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,65,0,0,0
402265,0,0,0,1,0,78,2,.02,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0072,71,2,.0333,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,65,2,.03,56
402265,2,.01,71,1,.01,71,2,.04,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,4,.0278,71,2,.035,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.02,71,1,.01,71
402265,2,.01,71,2,.01,78,1,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0072,78,4,.0772,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,2,.06,65
402265,0,0,0,1,0,78,1,.03,52
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,0,0,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,0,0,0
402265,1,.01,78,1,.01,71,1,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0194,71,4,.08,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,71,0,0,0
402265,2,.01,78,0,0,0,2,.03,65
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0139,60,1,.0189,52
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,2,.04,56
402265,0,0,0,3,.03,60,2,.06,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0133,71,5,.075,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,0,0,0
402265,1,.01,71,2,.01,78,6,.08,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,0,.0022,0,1,.0089,56
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,1,.03,65
402265,0,0,0,0,0,0,1,.01,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,4,.0228,71,0,0,0
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.02,65,0,0,0
402265,1,.01,71,5,.03,71,0,0,0
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.01,71,4,.0739,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,0,0,0,1,.03,60
402265,0,0,0,2,.01,71,2,.04,71
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0161,65,3,.025,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,2,.01,71,0,0,0
402265,1,.01,65,3,.02,78,2,.04,56
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,1,.0056,71,3,.0511,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
402262,0,0,0,0,0,0,0,0,0
402263,0,0,0,0,0,0,0,0,0
402264,0,0,0,1,.01,78,5,.0694,60
402265,0,0,0,2,.01,71,1,.03,60
402266,0,0,0,0,0,0,0,0,0
402267,0,0,0,2,.0294,71,3,.0667,60
402268,0,0,0,0,0,0,0,0,0
402260,0,0,0,0,0,0,0,0,0
402261,0,0,0,0,0,0,0,0,0
